ANO;LOCALIDAD_MADRE;EDAD_MADRE;SEXO;REGIMEN_SEGURIDAD_SOCIAL;TOTAL_NACIDOS
2022;19 - Ciudad Bolívar;18;Femenino;Subsidiado;69
2022;11 - Suba;29;Masculino;Subsidiado;20
2022;08 - Kennedy;20;Femenino;No Asegurado;28
2022;10 - Engativá;43;Femenino;Contributivo;6
2022;09 - Fontibón;39;Masculino;Subsidiado;2
2022;10 - Engativá;20;Masculino;No Asegurado;7
2022;19 - Ciudad Bolívar;22;Femenino;Excepción;1
2022;19 - Ciudad Bolívar;40;Femenino;Subsidiado;14
2022;05 - Usme;22;Masculino;Subsidiado;49
2022;14 - Los Mártires;26;Masculino;Subsidiado;7
2022;07 - Bosa;26;Masculino;Subsidiado;42
2022;19 - Ciudad Bolívar;21;Femenino;No Asegurado;26
2022;07 - Bosa;29;Femenino;Excepción;3
2022;09 - Fontibón;35;Femenino;Contributivo;44
2022;13 - Teusaquillo;15;Masculino;Contributivo;2
2022;14 - Los Mártires;30;Masculino;No Asegurado;5
2022;16 - Puente Aranda;34;Masculino;Contributivo;30
2022;06 - Tunjuelito;40;Femenino;Contributivo;5
2022;07 - Bosa;21;Femenino;Subsidiado;44
2022;15 - Antonio Nariño;24;Femenino;Contributivo;8
2022;08 - Kennedy;31;Masculino;Excepción;11
2022;05 - Usme;34;Femenino;Contributivo;35
2022;04 - San Cristóbal;40;Masculino;Contributivo;6
2022;03 - Santa Fe;17;Masculino;Contributivo;3
2022;11 - Suba;15;Femenino;Subsidiado;7
2022;16 - Puente Aranda;28;Masculino;Contributivo;42
2022;18 - Rafael Uribe Uribe;40;Masculino;Contributivo;17
2022;11 - Suba;17;Masculino;Contributivo;22
2022;19 - Ciudad Bolívar;39;Masculino;Contributivo;28
2022;08 - Kennedy;17;Masculino;No Asegurado;21
2022;09 - Fontibón;22;Masculino;Contributivo;33
2022;10 - Engativá;30;Masculino;Subsidiado;21
2022;16 - Puente Aranda;17;Masculino;Contributivo;4
2022;05 - Usme;22;Masculino;Excepción;1
2022;06 - Tunjuelito;29;Masculino;Contributivo;28
2022;02 - Chapinero;39;Masculino;Contributivo;19
2022;10 - Engativá;41;Femenino;Contributivo;27
2022;08 - Kennedy;36;Masculino;Excepción;4
2022;06 - Tunjuelito;38;Femenino;Excepción;2
2022;15 - Antonio Nariño;34;Masculino;Contributivo;5
2022;18 - Rafael Uribe Uribe;31;Masculino;Subsidiado;17
2022;08 - Kennedy;25;Masculino;No Asegurado;31
2022;07 - Bosa;37;Masculino;Contributivo;53
2022;08 - Kennedy;23;Femenino;Excepción;4
2022;06 - Tunjuelito;23;Masculino;Excepción;3
2022;06 - Tunjuelito;23;Femenino;Excepción;2
2022;19 - Ciudad Bolívar;14;Masculino;No Asegurado;1
2022;02 - Chapinero;20;Masculino;Contributivo;3
2022;08 - Kennedy;27;Masculino;Excepción;8
2022;15 - Antonio Nariño;24;Femenino;No Asegurado;2
2022;05 - Usme;23;Masculino;No Asegurado;6
2022;10 - Engativá;32;Masculino;Subsidiado;20
2022;04 - San Cristóbal;17;Masculino;Contributivo;16
2022;01 - Usaquén;24;Femenino;Contributivo;43
2022;01 - Usaquén;35;Femenino;Subsidiado;2
2022;08 - Kennedy;30;Femenino;No Asegurado;10
2022;16 - Puente Aranda;37;Masculino;Excepción;2
2022;06 - Tunjuelito;26;Femenino;Subsidiado;10
2022;04 - San Cristóbal;33;Masculino;No Asegurado;6
2022;07 - Bosa;19;Masculino;No Asegurado;21
2022;05 - Usme;19;Femenino;Contributivo;26
2022;01 - Usaquén;15;Femenino;No Asegurado;2
2022;08 - Kennedy;33;Masculino;Subsidiado;19
2022;15 - Antonio Nariño;27;Femenino;Subsidiado;4
2022;13 - Teusaquillo;40;Masculino;Contributivo;12
2022;19 - Ciudad Bolívar;37;Masculino;Subsidiado;9
2022;05 - Usme;27;Femenino;Subsidiado;23
2022;19 - Ciudad Bolívar;42;Femenino;Contributivo;8
2022;03 - Santa Fe;34;Femenino;Contributivo;12
2022;13 - Teusaquillo;32;Femenino;Excepción;1
2022;07 - Bosa;37;Femenino;No Asegurado;1
2022;04 - San Cristóbal;17;Femenino;Contributivo;12
2022;02 - Chapinero;44;Masculino;Contributivo;5
2022;03 - Santa Fe;31;Femenino;Excepción;2
2022;06 - Tunjuelito;20;Masculino;Subsidiado;16
2022;07 - Bosa;29;Masculino;Subsidiado;36
2022;11 - Suba;26;Femenino;Subsidiado;39
2022;16 - Puente Aranda;18;Masculino;Contributivo;10
2022;11 - Suba;22;Masculino;Contributivo;126
2022;03 - Santa Fe;31;Femenino;Subsidiado;6
2022;12 - Barrios Unidos;21;Masculino;Subsidiado;1
2022;15 - Antonio Nariño;18;Femenino;No Asegurado;6
2022;11 - Suba;30;Femenino;Subsidiado;25
2022;07 - Bosa;18;Femenino;Contributivo;40
2022;08 - Kennedy;41;Femenino;Contributivo;32
2022;03 - Santa Fe;20;Femenino;No Asegurado;11
2022;03 - Santa Fe;44;Masculino;Contributivo;2
2022;10 - Engativá;18;Femenino;Contributivo;23
2022;12 - Barrios Unidos;28;Masculino;Subsidiado;2
2022;16 - Puente Aranda;23;Femenino;Contributivo;24
2022;11 - Suba;30;Femenino;Excepción;5
2022;07 - Bosa;31;Femenino;No Asegurado;7
2022;11 - Suba;22;Femenino;Subsidiado;48
2022;Sin Dato;29;Femenino;Contributivo;2
2022;18 - Rafael Uribe Uribe;38;Femenino;Subsidiado;13
2022;05 - Usme;36;Femenino;Contributivo;16
2022;08 - Kennedy;20;Femenino;Subsidiado;53
2022;07 - Bosa;37;Masculino;No Asegurado;2
2022;10 - Engativá;19;Femenino;Contributivo;32
2022;02 - Chapinero;16;Masculino;Contributivo;2
2022;05 - Usme;19;Masculino;Contributivo;41
2022;18 - Rafael Uribe Uribe;41;Masculino;Subsidiado;2
2022;19 - Ciudad Bolívar;19;Masculino;No Asegurado;22
2022;10 - Engativá;26;Femenino;No Asegurado;7
2022;14 - Los Mártires;16;Masculino;Subsidiado;4
2022;11 - Suba;25;Masculino;No Asegurado;14
2022;15 - Antonio Nariño;19;Femenino;Contributivo;6
2022;10 - Engativá;26;Masculino;Subsidiado;29
2022;10 - Engativá;36;Femenino;No Asegurado;1
2022;01 - Usaquén;31;Masculino;No Asegurado;4
2022;03 - Santa Fe;32;Femenino;No Asegurado;1
2022;15 - Antonio Nariño;23;Masculino;Contributivo;10
2022;13 - Teusaquillo;35;Femenino;Contributivo;20
2022;09 - Fontibón;31;Femenino;Subsidiado;8
2022;16 - Puente Aranda;37;Masculino;Contributivo;20
2022;10 - Engativá;43;Masculino;Subsidiado;2
2022;06 - Tunjuelito;17;Masculino;No Asegurado;4
2022;12 - Barrios Unidos;18;Masculino;Contributivo;5
2022;16 - Puente Aranda;23;Masculino;Excepción;1
2022;03 - Santa Fe;24;Masculino;Subsidiado;9
2022;10 - Engativá;20;Femenino;Contributivo;52
2022;06 - Tunjuelito;37;Femenino;Contributivo;22
2022;10 - Engativá;30;Femenino;No Asegurado;5
2022;03 - Santa Fe;30;Masculino;Contributivo;17
2022;11 - Suba;42;Masculino;Excepción;3
2022;04 - San Cristóbal;28;Masculino;No Asegurado;3
2022;19 - Ciudad Bolívar;25;Femenino;No Asegurado;23
2022;15 - Antonio Nariño;30;Masculino;Contributivo;14
2022;15 - Antonio Nariño;40;Masculino;Subsidiado;1
2022;05 - Usme;43;Femenino;Subsidiado;2
2022;19 - Ciudad Bolívar;26;Masculino;No Asegurado;13
2022;11 - Suba;34;Femenino;Subsidiado;16
2022;03 - Santa Fe;23;Femenino;Contributivo;13
2022;10 - Engativá;35;Masculino;Excepción;6
2022;18 - Rafael Uribe Uribe;34;Femenino;Subsidiado;6
2022;09 - Fontibón;35;Masculino;Subsidiado;4
2022;02 - Chapinero;37;Masculino;Contributivo;32
2022;19 - Ciudad Bolívar;37;Femenino;No Asegurado;4
2022;15 - Antonio Nariño;38;Femenino;Contributivo;7
2022;02 - Chapinero;42;Femenino;Contributivo;10
2022;19 - Ciudad Bolívar;22;Femenino;No Asegurado;21
2022;10 - Engativá;27;Masculino;Excepción;7
2022;07 - Bosa;41;Femenino;Contributivo;23
2022;15 - Antonio Nariño;37;Femenino;Subsidiado;3
2022;04 - San Cristóbal;34;Femenino;Excepción;1
2022;15 - Antonio Nariño;30;Femenino;Contributivo;14
2022;01 - Usaquén;27;Femenino;No Asegurado;4
2022;06 - Tunjuelito;29;Femenino;Contributivo;13
2022;19 - Ciudad Bolívar;30;Masculino;No Asegurado;13
2022;14 - Los Mártires;39;Femenino;Contributivo;4
2022;10 - Engativá;23;Masculino;Subsidiado;29
2022;15 - Antonio Nariño;28;Femenino;Contributivo;19
2022;05 - Usme;38;Femenino;Subsidiado;6
2022;19 - Ciudad Bolívar;14;Masculino;Subsidiado;6
2022;16 - Puente Aranda;30;Masculino;Subsidiado;9
2022;04 - San Cristóbal;15;Femenino;No Asegurado;3
2022;14 - Los Mártires;22;Femenino;No Asegurado;11
2022;04 - San Cristóbal;20;Masculino;No Asegurado;16
2022;08 - Kennedy;44;Femenino;Contributivo;6
2022;05 - Usme;21;Femenino;Contributivo;43
2022;14 - Los Mártires;37;Femenino;Contributivo;6
2022;03 - Santa Fe;40;Masculino;Contributivo;8
2022;08 - Kennedy;27;Masculino;No Asegurado;17
2022;09 - Fontibón;34;Masculino;Excepción;3
2022;08 - Kennedy;23;Masculino;No Asegurado;24
2022;11 - Suba;28;Masculino;No Asegurado;9
2022;19 - Ciudad Bolívar;35;Masculino;Subsidiado;25
2022;03 - Santa Fe;28;Masculino;Subsidiado;8
2022;11 - Suba;36;Femenino;Subsidiado;12
2022;07 - Bosa;36;Masculino;Subsidiado;15
2022;09 - Fontibón;33;Femenino;Subsidiado;3
2022;11 - Suba;44;Masculino;Contributivo;15
2022;07 - Bosa;36;Femenino;Subsidiado;12
2022;15 - Antonio Nariño;24;Masculino;Contributivo;10
2022;08 - Kennedy;33;Masculino;Excepción;8
2022;03 - Santa Fe;32;Femenino;Contributivo;18
2022;12 - Barrios Unidos;25;Femenino;Contributivo;18
2022;05 - Usme;39;Masculino;Contributivo;15
2022;07 - Bosa;38;Femenino;Subsidiado;5
2022;07 - Bosa;28;Femenino;No Asegurado;15
2022;07 - Bosa;35;Masculino;Subsidiado;18
2022;11 - Suba;18;Femenino;Contributivo;30
2022;02 - Chapinero;18;Femenino;Subsidiado;1
2022;18 - Rafael Uribe Uribe;31;Masculino;No Asegurado;6
2022;13 - Teusaquillo;26;Femenino;Contributivo;11
2022;01 - Usaquén;21;Femenino;No Asegurado;12
2022;11 - Suba;22;Femenino;No Asegurado;22
2022;02 - Chapinero;37;Femenino;Excepción;2
2022;06 - Tunjuelito;27;Masculino;No Asegurado;3
2022;11 - Suba;19;Masculino;Contributivo;60
2022;19 - Ciudad Bolívar;15;Masculino;Contributivo;9
2022;09 - Fontibón;23;Masculino;Subsidiado;9
2022;15 - Antonio Nariño;22;Femenino;Contributivo;11
2022;08 - Kennedy;29;Femenino;No Asegurado;11
2022;13 - Teusaquillo;28;Femenino;Subsidiado;2
2022;15 - Antonio Nariño;38;Masculino;Contributivo;7
2022;18 - Rafael Uribe Uribe;40;Femenino;Subsidiado;5
2022;11 - Suba;37;Masculino;No Asegurado;2
2022;18 - Rafael Uribe Uribe;44;Masculino;Contributivo;4
2022;13 - Teusaquillo;24;Masculino;Contributivo;13
2022;16 - Puente Aranda;21;Masculino;Contributivo;18
2022;11 - Suba;15;Masculino;Contributivo;9
2022;18 - Rafael Uribe Uribe;45;Femenino;Subsidiado;3
2022;01 - Usaquén;45;Femenino;Contributivo;2
2022;12 - Barrios Unidos;36;Femenino;Contributivo;14
2022;07 - Bosa;23;Femenino;No Asegurado;14
2022;19 - Ciudad Bolívar;28;Femenino;No Asegurado;10
2022;19 - Ciudad Bolívar;40;Femenino;Contributivo;19
2022;12 - Barrios Unidos;26;Masculino;Contributivo;26
2022;18 - Rafael Uribe Uribe;20;Femenino;Contributivo;35
2022;05 - Usme;26;Masculino;No Asegurado;5
2022;03 - Santa Fe;20;Masculino;Subsidiado;7
2022;12 - Barrios Unidos;20;Femenino;Contributivo;7
2022;11 - Suba;40;Masculino;Subsidiado;11
2022;18 - Rafael Uribe Uribe;33;Femenino;Contributivo;54
2022;19 - Ciudad Bolívar;13;Femenino;Subsidiado;2
2022;16 - Puente Aranda;37;Femenino;Contributivo;22
2022;08 - Kennedy;38;Masculino;No Asegurado;4
2022;10 - Engativá;17;Masculino;Contributivo;16
2022;05 - Usme;23;Masculino;Subsidiado;35
2022;07 - Bosa;33;Masculino;Excepción;4
2022;14 - Los Mártires;28;Femenino;Contributivo;13
2022;06 - Tunjuelito;34;Masculino;Contributivo;16
2022;07 - Bosa;27;Masculino;Subsidiado;59
2022;07 - Bosa;18;Masculino;Subsidiado;45
2022;13 - Teusaquillo;26;Femenino;No Asegurado;3
2022;19 - Ciudad Bolívar;33;Masculino;Subsidiado;27
2022;07 - Bosa;15;Masculino;No Asegurado;4
2022;05 - Usme;16;Femenino;Contributivo;11
2022;03 - Santa Fe;22;Masculino;No Asegurado;7
2022;09 - Fontibón;20;Femenino;Subsidiado;9
2022;19 - Ciudad Bolívar;37;Masculino;Contributivo;46
2022;08 - Kennedy;32;Femenino;Subsidiado;22
2022;01 - Usaquén;14;Femenino;Contributivo;2
2022;10 - Engativá;41;Masculino;Contributivo;27
2022;07 - Bosa;28;Masculino;Subsidiado;42
2022;05 - Usme;26;Masculino;Subsidiado;40
2022;08 - Kennedy;30;Masculino;Subsidiado;35
2022;06 - Tunjuelito;22;Femenino;No Asegurado;9
2022;06 - Tunjuelito;32;Femenino;Contributivo;31
2022;19 - Ciudad Bolívar;51;Femenino;Contributivo;2
2022;13 - Teusaquillo;20;Masculino;Subsidiado;3
2022;17 - La Candelaria;17;Femenino;Subsidiado;2
2022;03 - Santa Fe;18;Femenino;Subsidiado;4
2022;14 - Los Mártires;17;Femenino;Subsidiado;2
2022;01 - Usaquén;24;Masculino;Subsidiado;14
2022;04 - San Cristóbal;18;Femenino;Contributivo;18
2022;Sin Dato;20;Masculino;Sin Dato;1
2022;03 - Santa Fe;22;Femenino;Contributivo;13
2022;14 - Los Mártires;18;Femenino;Contributivo;8
2022;14 - Los Mártires;28;Femenino;Subsidiado;6
2022;16 - Puente Aranda;39;Masculino;Excepción;1
2022;15 - Antonio Nariño;33;Masculino;Contributivo;11
2022;14 - Los Mártires;26;Femenino;Contributivo;16
2022;09 - Fontibón;40;Masculino;Subsidiado;5
2022;18 - Rafael Uribe Uribe;30;Femenino;Subsidiado;13
2022;11 - Suba;17;Femenino;Subsidiado;19
2022;09 - Fontibón;31;Femenino;No Asegurado;1
2022;15 - Antonio Nariño;36;Femenino;Contributivo;15
2022;07 - Bosa;17;Femenino;Subsidiado;26
2022;15 - Antonio Nariño;31;Femenino;Subsidiado;3
2022;01 - Usaquén;41;Femenino;Excepción;2
2022;03 - Santa Fe;26;Masculino;No Asegurado;8
2022;18 - Rafael Uribe Uribe;23;Femenino;Contributivo;44
2022;06 - Tunjuelito;20;Masculino;Contributivo;14
2022;11 - Suba;25;Femenino;No Asegurado;17
2022;12 - Barrios Unidos;28;Femenino;Contributivo;27
2022;11 - Suba;19;Femenino;Excepción;2
2022;13 - Teusaquillo;38;Femenino;Contributivo;20
2022;09 - Fontibón;16;Masculino;Contributivo;7
2022;12 - Barrios Unidos;36;Masculino;Contributivo;24
2022;04 - San Cristóbal;35;Masculino;Contributivo;23
2022;06 - Tunjuelito;33;Masculino;Subsidiado;7
2022;17 - La Candelaria;25;Masculino;Contributivo;4
2022;03 - Santa Fe;17;Masculino;Subsidiado;5
2022;03 - Santa Fe;30;Masculino;Subsidiado;9
2022;16 - Puente Aranda;25;Masculino;No Asegurado;1
2022;11 - Suba;20;Femenino;No Asegurado;15
2022;09 - Fontibón;19;Masculino;Contributivo;18
2022;01 - Usaquén;29;Masculino;No Asegurado;3
2022;06 - Tunjuelito;16;Masculino;Subsidiado;8
2022;14 - Los Mártires;20;Femenino;No Asegurado;6
2022;01 - Usaquén;20;Masculino;No Asegurado;7
2022;14 - Los Mártires;31;Femenino;Subsidiado;4
2022;10 - Engativá;38;Femenino;Subsidiado;7
2022;09 - Fontibón;28;Masculino;Subsidiado;8
2022;14 - Los Mártires;22;Masculino;No Asegurado;16
2022;18 - Rafael Uribe Uribe;28;Masculino;Subsidiado;16
2022;07 - Bosa;21;Masculino;No Asegurado;18
2022;11 - Suba;27;Femenino;Excepción;7
2022;08 - Kennedy;47;Masculino;Contributivo;2
2022;14 - Los Mártires;39;Masculino;Contributivo;5
2022;02 - Chapinero;24;Masculino;Contributivo;13
2022;01 - Usaquén;22;Masculino;Contributivo;32
2022;12 - Barrios Unidos;34;Masculino;Contributivo;13
2022;19 - Ciudad Bolívar;40;Masculino;Contributivo;19
2022;11 - Suba;24;Masculino;Subsidiado;46
2022;09 - Fontibón;23;Femenino;Contributivo;43
2022;19 - Ciudad Bolívar;15;Femenino;Subsidiado;18
2022;02 - Chapinero;38;Femenino;Contributivo;19
2022;15 - Antonio Nariño;36;Masculino;Contributivo;7
2022;18 - Rafael Uribe Uribe;16;Femenino;Contributivo;10
2022;04 - San Cristóbal;20;Femenino;Subsidiado;26
2022;18 - Rafael Uribe Uribe;37;Femenino;Contributivo;27
2022;09 - Fontibón;35;Masculino;Excepción;4
2022;03 - Santa Fe;26;Femenino;Contributivo;21
2022;19 - Ciudad Bolívar;17;Masculino;Contributivo;25
2022;06 - Tunjuelito;33;Femenino;Contributivo;15
2022;15 - Antonio Nariño;15;Femenino;Subsidiado;2
2022;13 - Teusaquillo;26;Masculino;Contributivo;19
2022;18 - Rafael Uribe Uribe;20;Femenino;Subsidiado;23
2022;09 - Fontibón;19;Femenino;Subsidiado;7
2022;08 - Kennedy;25;Femenino;Subsidiado;60
2022;17 - La Candelaria;19;Femenino;No Asegurado;3
2022;08 - Kennedy;38;Femenino;Excepción;3
2022;01 - Usaquén;17;Masculino;No Asegurado;5
2022;01 - Usaquén;30;Masculino;Subsidiado;4
2022;17 - La Candelaria;20;Femenino;Contributivo;3
2022;15 - Antonio Nariño;39;Masculino;Contributivo;5
2022;11 - Suba;16;Femenino;Subsidiado;17
2022;11 - Suba;43;Masculino;Contributivo;10
2022;03 - Santa Fe;19;Masculino;No Asegurado;12
2022;07 - Bosa;30;Femenino;Subsidiado;24
2022;13 - Teusaquillo;22;Femenino;Contributivo;10
2022;17 - La Candelaria;26;Masculino;Contributivo;3
2022;08 - Kennedy;36;Masculino;Subsidiado;15
2022;08 - Kennedy;25;Femenino;No Asegurado;17
2022;05 - Usme;33;Masculino;Subsidiado;18
2022;14 - Los Mártires;27;Masculino;Excepción;2
2022;01 - Usaquén;20;Masculino;Subsidiado;18
2022;18 - Rafael Uribe Uribe;38;Femenino;Contributivo;13
2022;08 - Kennedy;18;Femenino;Subsidiado;46
2022;19 - Ciudad Bolívar;44;Femenino;Contributivo;8
2022;17 - La Candelaria;24;Femenino;Contributivo;3
2022;06 - Tunjuelito;24;Masculino;Contributivo;20
2022;07 - Bosa;40;Masculino;Subsidiado;5
2022;02 - Chapinero;38;Femenino;Especial;1
2022;19 - Ciudad Bolívar;26;Femenino;Subsidiado;62
2022;16 - Puente Aranda;31;Femenino;Contributivo;41
2022;15 - Antonio Nariño;41;Femenino;Contributivo;6
2022;18 - Rafael Uribe Uribe;35;Masculino;Contributivo;33
2022;07 - Bosa;32;Femenino;Subsidiado;18
2022;14 - Los Mártires;31;Femenino;Contributivo;11
2022;11 - Suba;40;Femenino;Subsidiado;8
2022;15 - Antonio Nariño;35;Masculino;Contributivo;12
2022;07 - Bosa;32;Masculino;No Asegurado;4
2022;11 - Suba;31;Masculino;No Asegurado;5
2022;16 - Puente Aranda;24;Masculino;Contributivo;34
2022;11 - Suba;35;Femenino;Excepción;4
2022;09 - Fontibón;24;Masculino;No Asegurado;6
2022;06 - Tunjuelito;31;Femenino;Subsidiado;10
2022;15 - Antonio Nariño;29;Femenino;Subsidiado;5
2022;03 - Santa Fe;17;Femenino;Subsidiado;3
2022;09 - Fontibón;20;Masculino;No Asegurado;4
2022;09 - Fontibón;23;Masculino;No Asegurado;4
2022;03 - Santa Fe;24;Femenino;No Asegurado;5
2022;07 - Bosa;42;Masculino;Contributivo;8
2022;14 - Los Mártires;20;Masculino;Contributivo;11
2022;14 - Los Mártires;25;Femenino;No Asegurado;10
2022;10 - Engativá;38;Femenino;Contributivo;56
2022;17 - La Candelaria;31;Masculino;Contributivo;4
2022;12 - Barrios Unidos;32;Femenino;Subsidiado;3
2022;18 - Rafael Uribe Uribe;24;Masculino;Subsidiado;28
2022;14 - Los Mártires;18;Femenino;No Asegurado;7
2022;06 - Tunjuelito;35;Masculino;Contributivo;24
2022;09 - Fontibón;21;Femenino;No Asegurado;8
2022;01 - Usaquén;31;Femenino;Subsidiado;8
2022;04 - San Cristóbal;28;Masculino;Subsidiado;22
2022;08 - Kennedy;35;Masculino;Subsidiado;19
2022;04 - San Cristóbal;30;Femenino;No Asegurado;3
2022;16 - Puente Aranda;18;Femenino;Contributivo;11
2022;18 - Rafael Uribe Uribe;39;Masculino;Contributivo;17
2022;16 - Puente Aranda;36;Masculino;Contributivo;25
2022;01 - Usaquén;19;Femenino;Contributivo;16
2022;08 - Kennedy;43;Masculino;Contributivo;12
2022;08 - Kennedy;15;Masculino;Contributivo;13
2022;16 - Puente Aranda;31;Masculino;Contributivo;41
2022;02 - Chapinero;27;Masculino;Contributivo;17
2022;02 - Chapinero;27;Masculino;Subsidiado;6
2022;04 - San Cristóbal;20;Femenino;Contributivo;36
2022;04 - San Cristóbal;31;Masculino;Subsidiado;10
2022;06 - Tunjuelito;21;Masculino;Excepción;1
2022;04 - San Cristóbal;23;Masculino;Subsidiado;35
2022;18 - Rafael Uribe Uribe;32;Masculino;No Asegurado;6
2022;10 - Engativá;16;Masculino;No Asegurado;3
2022;06 - Tunjuelito;22;Masculino;Contributivo;13
2022;14 - Los Mártires;33;Femenino;Contributivo;9
2022;14 - Los Mártires;22;Femenino;Subsidiado;6
2022;15 - Antonio Nariño;25;Femenino;Contributivo;15
2022;18 - Rafael Uribe Uribe;27;Masculino;Subsidiado;20
2022;04 - San Cristóbal;31;Masculino;Contributivo;55
2022;09 - Fontibón;21;Masculino;No Asegurado;5
2022;08 - Kennedy;36;Femenino;Subsidiado;14
2022;08 - Kennedy;35;Masculino;Excepción;7
2022;02 - Chapinero;28;Masculino;Contributivo;13
2022;18 - Rafael Uribe Uribe;41;Masculino;Contributivo;12
2022;11 - Suba;36;Masculino;Subsidiado;13
2022;04 - San Cristóbal;38;Femenino;Contributivo;12
2022;18 - Rafael Uribe Uribe;35;Femenino;No Asegurado;3
2022;09 - Fontibón;39;Femenino;Contributivo;28
2022;02 - Chapinero;19;Femenino;Subsidiado;5
2022;11 - Suba;43;Femenino;Contributivo;26
2022;02 - Chapinero;30;Masculino;No Asegurado;4
2022;14 - Los Mártires;26;Femenino;Excepción;1
2022;12 - Barrios Unidos;22;Masculino;Contributivo;15
2022;11 - Suba;34;Masculino;Excepción;5
2022;18 - Rafael Uribe Uribe;39;Femenino;Contributivo;16
2022;11 - Suba;40;Femenino;No Asegurado;1
2022;11 - Suba;21;Masculino;No Asegurado;23
2022;05 - Usme;21;Femenino;No Asegurado;6
2022;05 - Usme;46;Femenino;No Asegurado;1
2022;16 - Puente Aranda;42;Masculino;Contributivo;3
2022;09 - Fontibón;42;Masculino;Contributivo;14
2022;10 - Engativá;22;Femenino;Subsidiado;29
2022;08 - Kennedy;26;Masculino;Subsidiado;51
2022;10 - Engativá;17;Masculino;No Asegurado;4
2022;14 - Los Mártires;22;Masculino;Contributivo;9
2022;03 - Santa Fe;16;Masculino;Subsidiado;1
2022;04 - San Cristóbal;36;Masculino;No Asegurado;3
2022;09 - Fontibón;39;Masculino;Contributivo;30
2022;03 - Santa Fe;23;Masculino;Contributivo;16
2022;13 - Teusaquillo;33;Masculino;Excepción;2
2022;19 - Ciudad Bolívar;31;Masculino;No Asegurado;8
2022;15 - Antonio Nariño;47;Masculino;Subsidiado;1
2022;14 - Los Mártires;17;Femenino;No Asegurado;9
2022;08 - Kennedy;17;Femenino;Subsidiado;33
2022;04 - San Cristóbal;39;Femenino;No Asegurado;1
